Battle of Mazagran,1840,1840,,AD
Council House Fight,1840,1840,,AD
Great Raid of 1840,1840,1840,,AD
Battle of Plum Creek,1840,1840,,AD
Wanganui Campaign,1841,,,AD
Battle of Bandera Pass,1841,1841,,AD
Battle of San Cala,1841,1841,,AD
Battle of Canton,1841,,,AD
Battle of Famaillá,1841,1841,,AD
Battle of Jellalabad,1841,1842,,AD
Battle of Ingavi,1841,1841,,AD
Battle of Salado Creek,1842,1842,,AD
Massacre of Elphinstone's army,1842,,,AD
Battle of Gandamak,1842,1842,,AD
Battle of Debre Tabor,1842,1842,,AD
Dawson Massacre,1842,1842,,AD
Battle of Kabul,1842,,,AD
Capture of Monterey,1842,1842,,AD
Battle of Arroyo Grande,1842,1842,,AD
Assyrian war of independence,1843,1933,,AD
Battle of Miani,1843,1843,,AD
Battle of Hyderabad,1843,1843,,AD
Battle of Dubbo,1843,1843,,AD
Naval Battle of Campeche,1843,1843,,AD
Battle of Smala,1843,1843,,AD
Dominican War of Independence,1844,1849,,AD
Battle of Cabeza de Las Marías,1844,1844,,AD
Battle of March 19,1844,1844,,AD
Battle of March 30,1844,1844,,AD
Battle of El Memiso,1844,1844,,AD
Battle of Tortuguero,1844,1844,,AD
Battle of Isly,1844,1844,,AD
New Zealand land wars,1845,1872,,AD
First Anglo-Sikh War,1845,1846,,AD
Battle of Providencia,1845,,,AD
Flagstaff War,1845,1846,,AD
Battle of Estrelleta,1845,1845,,AD
Battle of Sidi-Brahim,1845,,,AD
Battle of Vuelta de Obligado,1845,,,AD
Battle of Beler,1845,1845,,AD
Battle of Mudki,1845,1845,,AD
Battle of Ferozeshah,1845,1845,,AD
Mexican–American War,1846,1848,,AD
Hutt Valley Campaign,1846,1846,,AD
Battle of Battle Hill,1846,,,AD
Aliwal,1846,,6000,AD
Battle of Aliwal,1846,1846,,AD
Battle of Sobraon,1846,1846,,AD
Thornton Affair,1846,1846,,AD
Siege of Fort Texas,1846,1846,,AD
Battle of Palo Alto,1846,1846,,AD
Battle of Resaca de la Palma,1846,1846,,AD
Battle of Olompali,1846,1846,,AD
Battle of Monterey,1846,1846,,AD
Battle of Cañoncito,1846,,,AD
Siege of Los Angeles,1846,1846,,AD
Battle of Santa Fe,1846,1846,,AD
Battle of Monterrey,1846,,,AD
Battle of Chino,1846,,,AD
Battle of Dominguez Rancho,1846,1846,,AD
First Battle of Tabasco,1846,1846,,AD
Battle of Natividad,1846,1846,,AD
Battle of San Pasqual,1846,1846,,AD
Battle of El Brazito,1846,1846,,AD
Caste War of Yucatán,1847,1901,,AD
Cayuse War,1847,1855,,AD
Taos Revolt,1847,,,AD
Battle of Rio San Gabriel,1847,1847,,AD
Battle of La Mesa,1847,1847,,AD
Battle of Cañada,1847,1847,,AD
Battle of Mora,1847,1847,,AD
Battle of Embudo Pass,1847,1847,,AD
Siege of Pueblo de Taos,1847,1847,,AD
Battle of Buena Vista,1847,,,AD
Battle of the Sacramento River,1847,,,AD
Siege of Veracruz,1847,1847,,AD
Battle of Cerro Gordo,1847,1847,,AD
Battle of Tuxpan,1847,1847,,AD
Bombardment of Đà Nẵng,1847,1847,,AD
Red River Canyon Affair,1847,,,AD
Second Battle of Tabasco,1847,1847,,AD
Third Battle of Tuxpan,1847,,,AD
Las Vegas Affair,1847,,,AD
Taos Affair,1847,,,AD
Battle of San José del Cabo,1847,,,AD
Battle of Contreras,1847,1847,,AD
Battle of Churubusco,1847,1847,,AD
Battle of Molino del Rey,1847,1847,,AD
Battle for Mexico City,1847,1847,,AD
Battle of Chapultepec,1847,1847,,AD
Siege of Puebla,1847,1847,,AD
Bombardment of Punta Sombrero,1847,,,AD
Battle of Mulege,1847,,,AD
Battle of Huamantla,1847,1847,,AD
Sonderbund war,1847,,,AD
Second Anglo-Sikh War,1848,1849,,AD
Wielkopolska Uprising,1848,1848,,AD
Battle of Santa Cruz de Rosales,1848,1848,,AD
Five Days of Milan,1848,1848,,AD
First Italian War of Independence,1848,1849,,AD
First War of Schleswig,1848,1851,,AD
Battle of Bov,1848,1848,,AD
Siege of Multan,1848,1849,,AD
Battle of Pastrengo,1848,,,AD
Battle of Santa Lucia,1848,1848,,AD
Battle of Goito,1848,1848,,AD
Battle of Custoza,1848,1848,,AD
Young Irelander Rebellion of 1848,1848,1848,,AD
Battle of Boomplaats,1848,1848,,AD
Battle of Pákozd,1848,1848,,AD
Battle of Schwechat,1848,1848,,AD
Battle of Ramnagar,1848,1848,,AD
Battles of Komárom,1848,1849,,AD
Battle of Mór,1848,1848,,AD
Battle of Chillianwala,1849,1849,,AD
Battle of Gujarat,1849,1849,,AD
Battle of Kápolna,1849,1849,,AD
Battle of Novara,1849,1849,,AD
Battle of El Número,1849,1849,,AD
Battle of Las Carreras,1849,1849,,AD
Battle of Heligoland,1849,1849,,AD
Battle of Fredericia,1849,1849,,AD
Battle of Mackinac Island,1849,1849,,AD
Battle of Segesvár,1849,1849,,AD
Battle of Szőreg,1849,1849,,AD
Battle of Temesvár,1849,1849,,AD
Battle of Isted,1850,1850,,AD
Squatters' Riot,1850,1850,,AD
Battle of Lottorf,1850,1850,,AD
Taiping Rebellion,1850,1871,,AD
Jintian Uprising,1850,1851,,AD
Nien Rebellion,1851,,,AD
Apache Wars,1851,1900,,AD
Taiping Heavenly Kingdom,1851,1864,,AD
Platine War,1851,,,AD
The Passage of the Tonelero,1851,,,AD
Burma War of 1852,1852,,,AD
Battle of Caseros,1852,1852,,AD
Second Anglo-Burmese War,1852,1853,,AD
Battle of Gur Amba,1852,,,AD
Second rout the Army Group Jiangnan,1853,,,AD
Battle of Nanjing,1853,1853,,AD
Battle of Takusa,1853,,,AD
Battle of Ayshal,1853,,,AD
Battle of Oltenitza,1853,,,AD
Battle of Sinop,1853,1853,,AD
"Bomarsund, Åland",1854,1854,,AD
Battle of Amba Jebelli,1854,1854,,AD
Crimean War,1854,1856,,AD
Battle of Cieneguilla,1854,1854,,AD
Battle of Ojo Caliente Canyon,1854,,,AD
Battle of Kurekdere,1854,1854,,AD
Grattan massacre,1854,,,AD
Siege of Petropavlovsk,1854,1854,,AD
Battle of Alma,1854,,,AD
Battle of the Diablo Mountains,1854,,,AD
Siege of Sevastopol,1854,1855,,AD
Charge of the Light Brigade,1854,1854,,AD
Battle of Balaclava,1854,1854,,AD
The Thin Red Line,1854,1854,,AD
Charge of the Heavy Brigade,1854,1854,,AD
Battle of Inkerman,1854,,,AD
Eureka Stockade,1854,1854,,AD
Bleeding Kansas,1855,1861,,AD
Sacking of Lawrence,1855,1856,,AD
Puget Sound War,1855,,,AD
Rogue River Wars,1855,1856,,AD
Klamath and Salmon Indian Wars,1855,,,AD
Battle of Derasge,1855,,,AD
Battle of Eupatoria,1855,1855,,AD
Siege of Taganrog,1855,1855,,AD
Siege of Kars,1855,1855,,AD
First Battle of Rivas,1855,1855,,AD
Battle of Suomenlinna,1855,1855,,AD
Battle of Chernaya River,1855,1855,,AD
Battle of Ash Hollow,1855,1855,,AD
Battle of Malakoff,1855,1855,,AD
Battle of Kinburn,1855,1855,,AD
Panthay Rebellion,1856,1873,,AD
Battle of Seattle,1856,1856,,AD
Tintic War,1856,,,AD
Battle of Rivas,1856,1856,,AD
Battle of Nanking,1856,1856,,AD
Pottawatomie Massacre,1856,1856,,AD
Second Opium War,1856,1860,,AD
Anglo-Persian War,1856,1857,,AD
Indian rebellion of 1857,1857,1858,,AD
War of Independent 1857 in Murree and Circle Bakote,1857,,,AD
India's First War of Independence,1857,,,AD
Battle of Najafgarh,1857,,,AD
Battle of Khushab,1857,1857,,AD
Fort Abercrombie,1857,,,AD
Utah War,1857,1858,,AD
Siege of Lucknow,1857,1857,,AD
Battle of Fatshan Creek,1857,,,AD
Siege of Cawnpore,1857,1857,,AD
Siege of Delhi,1857,1857,,AD
Battle of Badli-ki-Serai,1857,1857,,AD
New York City Police Riot,1857,1857,,AD
Battle of Chinhat,1857,1857,,AD
Dead Rabbits Riot,1857,1857,,AD
Battle of Aong,1857,1857,,AD
Battle of Agra,1857,1857,,AD
Second Battle of Cawnpore,1857,1857,,AD
Central India Campaign,1858,1858,,AD
Fraser Canyon War,1858,,,AD
Ecuadorian–Peruvian war of 1858,1858,1860,,AD
Cochinchina campaign,1858,1862,,AD
Oudh Campaign,1858,1859,,AD
Antelope Hills Expedition,1858,1858,,AD
Capture of Lucknow,1858,1858,,AD
Battle of Grahovac,1858,1858,,AD
Mahtra War,1858,,,AD
Battle of Little Robe Creek,1858,1858,,AD
Battle of Pine Creek,1858,1858,,AD
Battle of Taku Forts,1858,,,AD
Battle of Neches,1858,1858,,AD
Battle of Kolašin,1858,,,AD
Battle of Four Lakes,1858,1858,,AD
Siege of Đà Nẵng,1858,1860,,AD
Battle of Sanhe,1858,1858,,AD
Pig War,1859,1859,,AD
Mendocino War,1859,,,AD
Federal War,1859,1863,,AD
Siege of Saigon,1859,,,AD
Second Italian War of Independence,1859,1859,,AD
Battle of Montebello,1859,,,AD
Battle of Varese,1859,1859,,AD
Battle of Palestro,1859,1859,,AD
Battle of Magenta,1859,1859,,AD
Battle of Solferino,1859,1859,,AD
John Brown's Raid on Harpers Ferry,1859,1859,,AD
Spanish–Moroccan War,1859,1860,,AD
Battle of Cepeda,1859,1859,,AD
Paiute War,1860,1860,,AD
Expedition of the Thousand,1860,1861,,AD
Battle of Tetuan,1860,1860,,AD
Battle of Taku Forts,1860,,,AD
First Taranaki War,1860,1861,,AD
First Battle of Pyramid Lake,1860,1860,,AD
Colombian Civil War,1860,1862,,AD
Battle of Calatafimi,1860,,,AD
Battle of Williams Station,1860,1860,,AD
Battle of Milazzo,1860,1860,,AD
Second Battle of Fort Defiance,1860,,,AD
Battle of Volturnus,1860,1860,,AD
Battle of Castelfidardo,1860,1860,,AD
Battle of Palikao,1860,1860,,AD
Battle of Guayaquil,1860,1860,,AD
Siege of Gaeta,1860,1861,,AD
Battle of Pease River,1860,1860,,AD
Third Italian War of Independence,1861,,,AD
Battle of Yindurupilly,1861,1861,,AD
Battle of Kỳ Hòa,1861,1861,,AD
Battle of Segou,1861,1861,,AD
American Civil War,1861,1865,,AD
Battle of Fort Sumter,1861,1861,,AD
Capture of Mỹ Tho,1861,1861,,AD
Baltimore riot of 1861,1861,,,AD
Battle of Sewell's Point,1861,1861,,AD
Battle of Aquia Creek,1861,1861,,AD
Battle of Philippi,1861,1861,,AD
Battle of Big Bethel,1861,1861,,AD
Battle of Boonville,1861,1861,,AD
Battle of Cole Camp,1861,1861,,AD
Battle of Shanghai,1861,1862,,AD
Battle of Hoke's Run,1861,1861,,AD
Battle of Carthage,1861,1861,,AD
Battle of Rich Mountain,1861,1861,,AD
Corrick's Ford,1861,1861,,AD
Battle of Scary Creek,1861,1861,,AD
Battle of Blackburn's Ford,1861,1861,,AD
First Battle of Bull Run,1861,1861,,AD
Battle of Mesilla,1861,1861,,AD
Battle of the Florida Mountains,1861,1861,,AD
Battle of Cooke's Canyon,1861,1861,,AD
Battle of Athens,1861,1861,,AD
Battle of Wilson's Creek,1861,1861,,AD
Battle of Charleston,1861,1861,,AD
Battle of Kessler's Cross Lanes,1861,1861,,AD
Battle of Hatteras Inlet Batteries,1861,1861,,AD
Gallinas Massacre,1861,,,AD
Battle of Dry Wood Creek,1861,1861,,AD
Battle of Placito,1861,1861,,AD
Battle of Carnifex Ferry,1861,1861,,AD
Battle of Cheat Mountain,1861,1861,,AD
First Battle of Lexington,1861,1861,,AD
Battle of Liberty,1861,1861,,AD
Battle of Pavón,1861,,,AD
Battle of Barbourville,1861,1861,,AD
Sacking of Osceola,1861,,,AD
Battle of Canada Alamosa,1861,1861,,AD
Battle of Pinos Altos,1861,,,AD
Battle of Guanzhong,1861,1864,,AD
Battle of Greenbrier River,1861,1861,,AD
Battle of Cockle Creek,1861,,,AD
Battle of Santa Rosa Island,1861,1861,,AD
Battle of Ball's Bluff,1861,,,AD
Battle of Fredericktown,1861,1861,,AD
Battle of Camp Wildcat,1861,1861,,AD
Battle of Springfield I,1861,1861,,AD
Battle of Port Royal,1861,1861,,AD
Battle of Belmont,1861,1861,,AD
Battle of Ivy Mountain,1861,1861,,AD
Battle of Round Mountain,1861,1861,,AD
French intervention in Mexico,1861,1867,,AD
Battle of Chusto-Talasah,1861,1861,,AD
Battle of Camp Alleghany,1861,1861,,AD
Capture of Biên Hòa,1861,1861,,AD
Battle of Rowlett's Station,1861,1861,,AD
Skirmish at Blackwater Creek,1861,1861,,AD
Battle of Dranesville,1861,1861,,AD
Battle of Chustenahlah,1861,1861,,AD
Battle of Mount Zion Church,1861,1861,,AD
Muslim Rebellion,1862,1877,,AD
Surrender at Camp Release,1862,,,AD
Battle of Kentuck,1862,,,AD
Battle of Cockpit Point,1862,,,AD
Battle of Hancock,1862,,,AD
Battle of Roan's Tan Yard,1862,1862,,AD
Battle of Middle Creek,1862,1862,,AD
Battle of Mill Springs,1862,1862,,AD
New Mexico Campaign,1862,1862,,AD
Battle of Fort Henry,1862,1862,,AD
Battle of Roanoke Island,1862,1862,,AD
Battle of Elizabeth City,1862,1862,,AD
Battle of Fort Donelson,1862,1862,,AD
Battle of Valverde,1862,1862,,AD
Battle of Island Number Ten,1862,1862,,AD
Peninsula Campaign,1862,1862,,AD
Valley Campaign,1862,1862,,AD
Battle of Pea Ridge,1862,1862,,AD
Battle of Hampton Roads,1862,1862,,AD
Battle of New Bern,1862,1862,,AD
Capture of Vĩnh Long,1862,1862,,AD
Battle of Fort Macon,1862,1862,,AD
Battle of Kernstown I,1862,1862,,AD
Battle of Glorieta Pass,1862,1862,,AD
Stanwix Station,1862,1862,,AD
Battle of Albuquerque,1862,,,AD
Battle of Yorktown,1862,1862,,AD
Battle of Shiloh,1862,1862,,AD
Battle of Fort Pulaski,1862,1862,,AD
Battle of Picacho Pass,1862,1862,,AD
Battle of Peralta,1862,1862,,AD
Battle of Forts Jackson and St. Philip,1862,1862,,AD
Battle of South Mills,1862,1862,,AD
Battle of New Orleans,1862,1862,,AD
Siege of Corinth,1862,1862,,AD
Battle of Puebla,1862,1862,,AD
Battle of Williamsburg,1862,1862,,AD
Battle of Dragoon Springs,1862,1862,,AD
Battle of San Pablo del Monte,1862,,,AD
Battle of Eltham's Landing,1862,1862,,AD
Battle of McDowell,1862,1862,,AD
Second Battle of Dragoon Springs,1862,,,AD
Battle of Fort Pillow,1862,1862,,AD
Battle of Drewry's Bluff,1862,1862,,AD
Battle of Princeton Courthouse,1862,1862,,AD
Battle of Whitney's Lane,1862,,,AD
Capture of Tucson,1862,1862,,AD
Battle of Front Royal,1862,1862,,AD
First Battle of Winchester,1862,1862,,AD
Battle of Hanover Courthouse,1862,1862,,AD
Battle of Seven Pines,1862,1862,,AD
Confederate Heartland Offensive,1862,1862,,AD
Morrisite War,1862,1862,,AD
Battle of Tranter's Creek,1862,1862,,AD
Battle of Memphis,1862,,,AD
First Battle of Chattanooga,1862,1862,,AD
Battle of Cross Keys,1862,1862,,AD
Battle of Port Republic,1862,1862,,AD
Battle of James Island,1862,1862,,AD
Battle of Saint Charles,1862,1862,,AD
Battle of Simmon's Bluff,1862,1862,,AD
Seven Days Battles,1862,,,AD
Battle of Oak Grove,1862,1862,,AD
Battle of Beaver Dam Creek,1862,1862,,AD
Battle of Gaines' Mill,1862,1862,,AD
Battle of Garnett's & Golding's Farm,1862,1862,,AD
Battle of Savage's Station,1862,1862,,AD
Battle of Tampa,1862,1862,,AD
Battle of White Oak Swamp,1862,1862,,AD
Battle of Glendale,1862,1862,,AD
Battle of Malvern Hill,1862,1862,,AD
Battle of Cotton Plant,1862,1862,,AD
Battle of Murfreesboro I,1862,1862,,AD
Battle of Apache Pass,1862,1862,,AD
Northern Virginia Campaign,1862,1862,,AD
Battle of Moore's Mill,1862,1862,,AD
Battle of Baton Rouge,1862,1862,,AD
Battle of Kirksville,1862,1862,,AD
Battle of Cedar Mountain,1862,1862,,AD
Battle of Donaldsonville I,1862,1862,,AD
First Battle of Independence,1862,1862,,AD
Battle of Lone Jack,1862,1862,,AD
Sioux Uprising,1862,1862,,AD
Battle of Redwood Ferry,1862,1862,,AD
Battle of Lower Sioux Agency,1862,1862,,AD
Battles of New Ulm,1862,1862,,AD
Battle of Fort Ridgely,1862,1862,,AD
Battle of Rappahannock Station I,1862,1862,,AD
Battle of Manassas Station Ops.,1862,1862,,AD
The Fight at Waterford,1862,,,AD
Second Battle of Bull Run,1862,1862,,AD
Battle of Thoroughfare Gap,1862,1862,,AD
Battle of Richmond,1862,1862,,AD
Battle of Aspromonte,1862,,,AD
Battle of Chantilly,1862,1862,,AD
Battle of Britton's Lane,1862,1862,,AD
Battle of Mile Hill,1862,,,AD
Battle of Birch Coulee,1862,1862,,AD
Battle of Harpers Ferry,1862,1862,,AD
Battle of Charleston,1862,1862,,AD
Battle of South Mountain,1862,1862,,AD
Battle of Munfordville,1862,1862,,AD
Battle of Crampton's Gap,1862,1862,,AD
Battle of Antietam,1862,1862,,AD
Battle of Shepherdstown,1862,1862,,AD
Battle of Iuka,1862,1862,,AD
Battle of Cixi,1862,1862,,AD
Battle of Wood Lake,1862,1862,,AD
First Battle of Sabine Pass,1862,1862,,AD
First Battle of Newtonia,1862,1862,,AD
Battle of Saint John's Bluff,1862,1862,,AD
Second Battle of Corinth,1862,,,AD
Joint Expedition Against Franklin,1862,1862,,AD
First Battle of Galveston,1862,,,AD
Battle of Hatchie's Bridge,1862,1862,,AD
Battle of Perryville,1862,1862,,AD
The Affair at Glenmore Farm,1862,,,AD
Battle of Old Fort Wayne,1862,1862,,AD
Battle of Georgia Landing,1862,1862,,AD
Skirmish at Island Mound,1862,1862,,AD
Battle of Unison,1862,1862,,AD
Battle of Clark's Mill,1862,1862,,AD
Battle of Cane Hill,1862,1862,,AD
Vicksburg Campaign,1862,1863,,AD
Battle of Prairie Grove,1862,1862,,AD
Battle of Hartsville,1862,1862,,AD
Battle of Fredericksburg,1862,1862,,AD
Battle of Kinston,1862,1862,,AD
Battle of White Hall,1862,1862,,AD
Battle of Goldsboro Bridge,1862,1862,,AD
Battle of Jackson,1862,1862,,AD
Battle of Chickasaw Bayou,1862,1862,,AD
Battle of Stones River,1862,1863,,AD
Battle of Parker's Cross Roads,1862,1862,,AD
Battle of Shimonoseki,1863,1864,,AD
Big Round Top,1863,,,AD
Ecuadorian-Columbian War,1863,1863,,AD
Dominican Restoration War,1863,1865,,AD
Battle of Galveston,1863,1863,,AD
Battle of Springfield II,1863,1863,,AD
Battle of Fort Hindman,1863,1863,,AD
Battle of Hartville,1863,1863,,AD
Battle of Ciołków,1863,1863,,AD
Bear River Massacre,1863,1863,,AD
Battle of Dover,1863,1863,,AD
Battle of Węgrów,1863,1863,,AD
Battle of Staszów,1863,1863,,AD
Battle of Małogoszcz,1863,1863,,AD
Fight at Aldie,1863,1863,,AD
Battle of Fort McAllister I,1863,1863,,AD
Battle of Thompson's Station,1863,1863,,AD
Battle of Fort Anderson,1863,1863,,AD
Battle of Kelly's Ford,1863,,,AD
Battle of Vaught's Hill,1863,1863,,AD
Siege of Port Hudson,1863,1863,,AD
Battle of Brentwood,1863,1863,,AD
Battle of Washington,1863,1863,,AD
Second Taranaki War,1863,1866,,AD
Skirmish at Miskel Farm,1863,,,AD
First Battle of Charleston Harbor,1863,1863,,AD
Battle of Franklin I,1863,1863,,AD
Battle of Suffolk,1863,1863,,AD
Siege of Suffolk,1863,,,AD
Battle of Fort Bisland,1863,1863,,AD
Battle of Suffolk,1863,,,AD
Battle of Irish Bend,1863,1863,,AD
Grierson's Raid,1863,,,AD
Battle of Vermillion Bayou,1863,1863,,AD
Battle of newton station,1863,,,AD
Battle of Cape Girardeau,1863,1863,,AD
Battle of Grand Gulf,1863,1863,,AD
Battle of Snyder's Bluff,1863,1863,,AD
Battle of Chancellorsville,1863,1863,,AD
Battle of Day's Gap,1863,1863,,AD
Battle of Camarón,1863,1863,,AD
Jones-Imboden Raid,1863,,,AD
Battle of Chalk Bluff,1863,1863,,AD
Battle of Port Gibson,1863,1863,,AD
Battle of Fredericksburg II,1863,,,AD
Battle of Salem Church,1863,1863,,AD
Atlanta Campaign,1863,1864,,AD
Battle of Raymond,1863,1863,,AD
Battle of Jackson,1863,1863,,AD
Battle of Champion Hill,1863,1863,,AD
Battle of Big Black River Bridge,1863,1863,,AD
Battle of Vicksburg,1863,1863,,AD
Battle of Plains Store,1863,,,AD
Raid at Combahee Ferry,1863,1863,,AD
Battle of Franklin's Crossing,1863,1863,,AD
Battle of Milliken's Bend,1863,1863,,AD
Battle of Young's Point,1863,1863,,AD
Battle of Brandy Station,1863,1863,,AD
Gettysburg Campaign,1863,1863,,AD
Morgan's Raid,1863,1863,,AD
Battle of Winchester II,1863,1863,,AD
Battle of Richmond,1863,,,AD
Battle of Aldie,1863,1863,,AD
Battle of Middleburg,1863,1863,,AD
Battle of LaFourche Crossing,1863,1863,,AD
Battle of Upperville,1863,1863,,AD
Battle of Hoover's Gap,1863,1863,,AD
Tullahoma Campaign,1863,1863,,AD
Battle of Portland Harbor,1863,1863,,AD
Second Battle of Donaldsonville,1863,1863,,AD
Battle of Goodrich's Landing,1863,1863,,AD
Battle of Hanover,1863,1863,,AD
Skirmish of Sporting Hill,1863,1863,,AD
Battle of Gettysburg,1863,1863,,AD
Cemetery Ridge,1863,,,AD
"Battle of Gettysburg, First Day",1863,,,AD
Battle of Carlisle,1863,1863,,AD
Battle of Cabin Creek,1863,1863,,AD
Battle of Hunterstown,1863,1863,,AD
"Battle of Gettysburg, Second Day",1863,,,AD
Pickett's Charge,1863,,,AD
"Battle of Gettysburg, Third Day cavalry battles",1863,,,AD
Battle of Fairfield,1863,1863,,AD
Battle of Helena,1863,1863,,AD
Battle of Tebbs Bend,1863,,,AD
Fight at Monterey Gap,1863,1863,,AD
Battle of Lebanon,1863,,,AD
Battle of Williamsport,1863,1863,,AD
Battle of Boonsboro,1863,1863,,AD
Battle of Corydon,1863,,,AD
First Battle of Fort Wagner,1863,1863,,AD
Battle of Funkstown,1863,1863,,AD
New York Draft Riots,1863,1863,,AD
Battle of Kock's Plantation,1863,1863,,AD
Bombardment of Shimonoseki,1863,1864,,AD
Grimball's Landing,1863,1863,,AD
Naval battle of Shimonoseki,1863,1863,,AD
Battle of Grimball's Landing,1863,1863,,AD
Invasion of the Waikato,1863,1864,,AD
Battle of Honey Springs,1863,1863,,AD
"Battle of Fort Wagner, Morris Island",1863,1863,,AD
Battle of Buffington Island,1863,,,AD
Battle of Gunpowder River,1863,1863,,AD
Battle of Manassas Gap,1863,1863,,AD
Battle of Big Mound,1863,1863,,AD
Battle of Dead Buffalo Lake,1863,1863,,AD
Battle of Salineville,1863,1863,,AD
Battle of Stony Lake,1863,1863,,AD
Battle of Montevideo,1863,1863,,AD
Battle of Frederick,1863,1863,,AD
Battle of Żyrzyn,1863,1863,,AD
Bombardment of Kagoshima,1863,1863,,AD
Second Battle of Charleston Harbor,1863,1863,,AD
Battle of Lawrence,1863,1863,,AD
Second Battle of Chattanooga,1863,1863,,AD
Knoxville Campaign,1863,1863,,AD
Battle of Devil's Backbone,1863,1863,,AD
Battle of Whitestone Hill,1863,1863,,AD
Battle of the Cumberland Gap,1863,1863,,AD
Second Battle of Sabine Pass,1863,1863,,AD
Second Battle of Fort Sumter,1863,1863,,AD
Battle of Bayou Fourche,1863,1863,,AD
Battle of Davis's Cross Roads,1863,1863,,AD
Battle of Culpeper Court House,1863,,,AD
Battle of Chickamauga,1863,1863,,AD
Battle of Blountsville,1863,1863,,AD
Battle of Stirling's Plantation,1863,1863,,AD
Bristoe Campaign,1863,1863,,AD
Chattanooga Campaign,1863,1863,,AD
Wheeler's October 1863 Raid,1863,1863,,AD
Battle of Baxter Springs,1863,1863,,AD
Battle of Blue Springs,1863,1863,,AD
Battle of Collierville,1863,1863,,AD
Battle of Auburn I,1863,1863,,AD
Battle of Bulltown,1863,,,AD
Battle of Auburn II,1863,1863,,AD
Battle of Bristoe Station,1863,1863,,AD
Battle of Fort Brooke,1863,1863,,AD
Battle of Ballast Point,1863,,,AD
Battle of Charlestown,1863,1863,,AD
Battle of Buckland Mills,1863,1863,,AD
Battle of Pine Bluff,1863,,,AD
Battle of Wauhatchie,1863,1863,,AD
Battle of Bayou Bourbeux,1863,1863,,AD
Battle of Droop Mountain,1863,1863,,AD
Battle of Rogersville,1863,1863,,AD
Battle of Rappahannock Station II,1863,1863,,AD
Battle of Campbell's Station,1863,1863,,AD
Third Battle of Chattanooga,1863,1863,,AD
Battle of Lookout Mountain,1863,1863,,AD
Battle of Mine Run,1863,,,AD
Battle of Ringgold Gap,1863,1863,,AD
Battle of Fort Sanders,1863,1863,,AD
Battle of Bean's Station,1863,1863,,AD
Battle of Changzhou,1863,1864,,AD
Battle of Mossy Creek,1863,1863,,AD
War of the Triple Alliance,1864,1870,,AD
Snake War,1864,1868,,AD
Duar War,1864,1865,,AD
Chincha Islands War,1864,1866,,AD
Chilcotin War,1864,1864,,AD
Battle of Loudoun Heights,1864,1864,,AD
Battle of Dandridge,1864,1864,,AD
Tauranga Campaign,1864,1864,,AD
Battle of Athens,1864,1864,,AD
Battle of Fair Garden,1864,1864,,AD
Second War of Schleswig,1864,1864,,AD
Battle of Morton's Ford,1864,1864,,AD
Battle of Middle Boggy Depot,1864,1864,,AD
Battle of Meridian,1864,1864,,AD
Action of 17 February 1864,1864,,,AD
Battle of Olustee,1864,1864,,AD
First Battle of Dalton,1864,1864,,AD
Battle of Okolona,1864,1864,,AD
Second Dranesville,1864,1864,,AD
Battle of Rio Hill,1864,1864,,AD
Battle of Walkerton,1864,1864,,AD
Red River Campaign,1864,1864,,AD
Third Battle of Nanking,1864,1864,,AD
Battle of Fort De Russy,1864,1864,,AD
Battle of Jasmund,1864,1864,,AD
Battle of Laredo,1864,1864,,AD
Camden Expedition,1864,1864,,AD
Battle of Paducah,1864,1864,,AD
Gate Pā,1864,1864,,AD
Battle of Elkin's Ferry,1864,1864,,AD
Battle of Dybbøl,1864,1864,,AD
Battle of Mansfield,1864,1864,,AD
Battle of Prairie D'Ane,1864,1864,,AD
Battle of Pleasant Hill,1864,1864,,AD
Battle of Fort Pillow,1864,1864,,AD
Battle of Blair's Landing,1864,1864,,AD
Battle of Salyersville,1864,1864,,AD
Battle of Plymouth,1864,1864,,AD
Battle of Poison Spring,1864,1864,,AD
Battle of Monett's Ferry,1864,1864,,AD
Battle of Marks' Mills,1864,1864,,AD
Battle of Jenkins' Ferry,1864,1864,,AD
Valley Campaigns of 1864,1864,1864,,AD
Bermuda Hundred Campaign,1864,1864,,AD
Mito rebellion,1864,,,AD
Overland Campaign,1864,1864,,AD
Battle of Todds Tavern,1864,1864,,AD
Battle of the Wilderness,1864,1864,,AD
Battle of Albemarle Sound,1864,1864,,AD
Battle of Port Walthall Junction,1864,1864,,AD
Battle of Calcasieu Pass,1864,1864,,AD
Battle of Rocky Face Ridge,1864,1864,,AD
Battle of Spotsylvania Court House,1864,1864,,AD
Battle of Heligoland,1864,1864,,AD
Battle of Cloyd's Mountain,1864,1864,,AD
Battle of Swift Creek,1864,1864,,AD
Battle of Cove Mountain,1864,1864,,AD
Battle of Chester Station,1864,1864,,AD
Battle of Yellow Tavern,1864,1864,,AD
Battle of Proctor's Creek,1864,1864,,AD
Battle of Meadow Bridge,1864,1864,,AD
Battle of Resaca,1864,1864,,AD
Battle of New Market,1864,1864,,AD
Battle of Mansura,1864,1864,,AD
Battle of Adairsville,1864,1864,,AD
Battle of Yellow Bayou,1864,1864,,AD
Battle of Ware Bottom Church,1864,1864,,AD
Battle of North Anna,1864,1864,,AD
Battle of Wilson's Wharf,1864,1864,,AD
Battle of Dallas,1864,1864,,AD
Battle of New Hope Church,1864,1864,,AD
Battle of Pickett's Mill,1864,1864,,AD
